# ------------------ Peptide bond ---------------
KH NC KN KCA 100 TRANS
LH NC LN LCA 100 TRANS
MH NC MN MCA 100 TRANS
NH NC NN NCA 100 TRANS
PCD NC PN PCA 100 TRANS
QH NC QN QCA 100 TRANS
RH NC RN RCA 100 TRANS
SH NC SN SCA 100 TRANS
TH NC TN TCA 100 TRANS
VH NC VN VCA 100 TRANS
WH NC WN WCA 100 TRANS
YH NC YN YCA 100 TRANS
AH PC AN ACA 100 TRANS
CH PC CN CCA 100 TRANS
DH PC DN DCA 100 TRANS
EH PC EN ECA 100 TRANS
FH PC FN FCA 100 TRANS
GH PC GN GCA 100 TRANS
HH PC HN HCA 100 TRANS
IH PC IN ICA 100 TRANS
KH PC KN KCA 100 TRANS
LH PC LN LCA 100 TRANS
MH PC MN MCA 100 TRANS
NH PC NN NCA 100 TRANS
PCD PC PN PCA 100 TRANS
QH PC QN QCA 100 TRANS
RH PC RN RCA 100 TRANS
SH PC SN SCA 100 TRANS
TH PC TN TCA 100 TRANS
VH PC VN VCA 100 TRANS
WH PC WN WCA 100 TRANS
YH PC YN YCA 100 TRANS
AH QC AN ACA 100 TRANS
CH QC CN CCA 100 TRANS
DH QC DN DCA 100 TRANS
EH QC EN ECA 100 TRANS
FH QC FN FCA 100 TRANS
GH QC GN GCA 100 TRANS
HH QC HN HCA 100 TRANS
IH QC IN ICA 100 TRANS
KH QC KN KCA 100 TRANS
LH QC LN LCA 100 TRANS
MH QC MN MCA 100 TRANS
NH QC NN NCA 100 TRANS
PCD QC PN PCA 100 TRANS
QH QC QN QCA 100 TRANS
RH QC RN RCA 100 TRANS
SH QC SN SCA 100 TRANS
TH QC TN TCA 100 TRANS
VH QC VN VCA 100 TRANS
WH QC WN WCA 100 TRANS
YH QC YN YCA 100 TRANS
AH RC AN ACA 100 TRANS
CH RC CN CCA 100 TRANS
DH RC DN DCA 100 TRANS
EH RC EN ECA 100 TRANS
FH RC FN FCA 100 TRANS
GH RC GN GCA 100 TRANS
HH RC HN HCA 100 TRANS
IH RC IN ICA 100 TRANS
KH RC KN KCA 100 TRANS
LH RC LN LCA 100 TRANS
MH RC MN MCA 100 TRANS
NH RC NN NCA 100 TRANS
PCD RC PN PCA 100 TRANS
QH RC QN QCA 100 TRANS
RH RC RN RCA 100 TRANS
SH RC SN SCA 100 TRANS
TH RC TN TCA 100 TRANS
VH RC VN VCA 100 TRANS
WH RC WN WCA 100 TRANS
YH RC YN YCA 100 TRANS
AH SC AN ACA 100 TRANS
CH SC CN CCA 100 TRANS
DH SC DN DCA 100 TRANS
EH SC EN ECA 100 TRANS
FH SC FN FCA 100 TRANS
GH SC GN GCA 100 TRANS
HH SC HN HCA 100 TRANS
IH SC IN ICA 100 TRANS
KH SC KN KCA 100 TRANS
LH SC LN LCA 100 TRANS
MH SC MN MCA 100 TRANS
NH SC NN NCA 100 TRANS
PCD SC PN PCA 100 TRANS
QH SC QN QCA 100 TRANS
RH SC RN RCA 100 TRANS
SH SC SN SCA 100 TRANS
TH SC TN TCA 100 TRANS
VH SC VN VCA 100 TRANS
WH SC WN WCA 100 TRANS
YH SC YN YCA 100 TRANS
AH TC AN ACA 100 TRANS
CH TC CN CCA 100 TRANS
DH TC DN DCA 100 TRANS
EH TC EN ECA 100 TRANS
FH TC FN FCA 100 TRANS
GH TC GN GCA 100 TRANS
HH TC HN HCA 100 TRANS
IH TC IN ICA 100 TRANS
KH TC KN KCA 100 TRANS
LH TC LN LCA 100 TRANS
MH TC MN MCA 100 TRANS
NH TC NN NCA 100 TRANS
PCD TC PN PCA 100 TRANS
QH TC QN QCA 100 TRANS
RH TC RN RCA 100 TRANS
SH TC SN SCA 100 TRANS
TH TC TN TCA 100 TRANS
VH TC VN VCA 100 TRANS
WH TC WN WCA 100 TRANS
YH TC YN YCA 100 TRANS
AH VC AN ACA 100 TRANS
CH VC CN CCA 100 TRANS
DH VC DN DCA 100 TRANS
EH VC EN ECA 100 TRANS
FH VC FN FCA 100 TRANS
GH VC GN GCA 100 TRANS
HH VC HN HCA 100 TRANS
IH VC IN ICA 100 TRANS
KH VC KN KCA 100 TRANS
LH VC LN LCA 100 TRANS
MH VC MN MCA 100 TRANS
NH VC NN NCA 100 TRANS
PCD VC PN PCA 100 TRANS
QH VC QN QCA 100 TRANS
RH VC RN RCA 100 TRANS
SH VC SN SCA 100 TRANS
TH VC TN TCA 100 TRANS
VH VC VN VCA 100 TRANS
WH VC WN WCA 100 TRANS
YH VC YN YCA 100 TRANS
AH WC AN ACA 100 TRANS
CH WC CN CCA 100 TRANS
DH WC DN DCA 100 TRANS
EH WC EN ECA 100 TRANS
